,price,bedrooms,sqft_living,floors,condition
3372,957000.0,5.0,3160,2.0,3
3373,625000.0,5.0,2700,1.0,4
3374,680000.0,4.0,1880,1.0,5
3375,150000.0,2.0,890,1.0,3
3376,255950.0,3.0,1720,2.0,3
3377,246500.0,3.0,1620,2.0,3
3378,450000.0,2.0,1380,1.0,4
3379,595888.0,3.0,1870,1.0,5
3380,454000.0,3.0,1970,1.0,4
3381,299900.0,3.0,1110,1.0,3
3382,200000.0,3.0,1190,1.0,3
3383,346500.0,3.0,1150,1.0,4
3384,585000.0,4.0,2890,1.0,3
3385,383000.0,3.0,1500,1.0,3
3386,519000.0,4.0,1950,1.5,4
3387,410000.0,3.0,1250,1.0,5
3388,578000.0,4.0,2070,2.0,3
3389,1280000.0,4.0,4660,2.0,3
3390,395000.0,2.0,1350,2.0,3
3391,364000.0,3.0,1800,2.0,3
3392,240000.0,3.0,1481,2.0,3
3393,328423.0,3.0,1730,2.0,3
3394,594000.0,4.0,2720,2.0,3
3395,425000.0,3.0,2320,3.0,3
3396,309620.0,3.0,1860,2.0,3
3397,260000.0,5.0,2025,2.0,3
3398,563500.0,3.0,1400,3.5,3
3399,975000.0,5.0,2620,2.0,3
3400,937000.0,3.0,2450,2.0,3
3401,518500.0,3.0,1590,3.0,3
3402,563500.0,4.0,2085,1.0,3
3403,1050000.0,4.0,3450,2.0,3
3404,350000.0,3.0,1780,2.0,4
3405,826000.0,4.0,3060,2.0,3
3406,225000.0,3.0,1700,1.0,5
3407,235867.0,4.0,1330,1.0,4
3408,399000.0,4.0,3060,2.0,3
3409,177500.0,3.0,1220,1.0,3
3410,224000.0,4.0,1600,1.0,4
3411,302000.0,4.0,1530,1.5,3
3412,760000.0,3.0,1980,1.0,5
3413,460000.0,3.0,1730,1.0,3
3414,415000.0,3.0,1170,1.0,3
3415,669000.0,2.0,1950,1.0,4
3416,254600.0,3.0,1470,1.0,4
3417,357250.0,3.0,1400,1.0,4
3418,910000.0,4.0,4040,2.0,3
3419,725000.0,6.0,3110,1.5,5
3420,670000.0,3.0,1490,1.5,4
3421,440000.0,4.0,1770,2.0,3
3422,1025000.0,4.0,3320,1.0,4
3423,320000.0,2.0,950,1.0,3
3424,310000.0,4.0,2430,2.0,3
3425,772650.0,4.0,2660,1.0,3
3426,669950.0,4.0,2670,2.0,3
3427,690000.0,5.0,2720,2.0,3
3428,385000.0,4.0,3200,1.0,5
3429,663000.0,3.0,2480,1.5,4
3430,300000.0,3.0,1780,1.0,3
3431,225500.0,2.0,1590,1.0,4
3432,320000.0,3.0,1550,1.5,3
3433,775000.0,3.0,2850,1.0,4
3434,805000.0,3.0,2600,1.5,5
3435,252750.0,4.0,1230,1.5,3
3436,254000.0,5.0,2080,1.0,5
3437,620000.0,6.0,3600,2.0,3
3438,435000.0,4.0,2110,1.0,3
3439,460000.0,4.0,2550,1.0,4
3440,268000.0,3.0,1650,2.0,3
3441,446000.0,2.0,1370,2.0,3
3442,285000.0,2.0,1010,1.0,3
3443,530000.0,3.0,2330,2.5,3
3444,402000.0,2.0,620,1.0,5
3445,358000.0,3.0,2450,1.0,4
3446,354950.0,4.0,2530,1.0,5
3447,405000.0,4.0,2220,2.0,3
3448,568000.0,4.0,2110,1.0,4
3449,575000.0,5.0,3690,1.0,3
3450,315000.0,4.0,1940,1.0,4
3451,280927.0,4.0,2070,2.0,4
3452,440000.0,4.0,2160,1.0,4
3453,270000.0,4.0,2600,1.0,3
3454,755000.0,4.0,2880,1.5,3
3455,289659.0,4.0,2260,2.0,4
3456,555000.0,5.0,3640,2.0,3
3457,450000.0,3.0,1530,1.0,3
3458,1145000.0,3.0,2490,2.0,5
3459,495000.0,3.0,1440,1.0,3
3460,1250000.0,3.0,3760,2.5,4
3461,580000.0,4.0,1720,1.0,3
3462,560000.0,4.0,2480,1.0,5
3463,1080000.0,4.0,3990,2.0,3
3464,450000.0,2.0,840,1.0,3
3465,815000.0,3.0,2270,1.0,4
3466,354000.0,4.0,2580,2.0,3
3467,279900.0,3.0,1580,1.0,3
3468,339000.0,2.0,950,1.0,4
3469,1340000.0,4.0,3190,2.0,3
3470,710000.0,3.0,3740,2.5,3
3471,815000.0,4.0,2620,1.0,4
3472,800000.0,3.0,2080,1.0,3
3473,638000.0,3.0,1660,1.0,5
3474,475580.0,3.0,1520,1.0,3
3475,243800.0,3.0,1140,1.0,4
3476,600000.0,3.0,3240,2.0,3
3477,620000.0,3.0,2460,1.0,4
3478,750000.0,4.0,1750,1.5,3
3479,626000.0,3.0,2430,2.0,4
3480,230000.0,3.0,1060,1.0,4
3481,537000.0,3.0,2410,2.0,3
3482,210000.0,2.0,720,1.0,3
3483,200500.0,3.0,1260,1.0,4
3484,253500.0,3.0,1640,1.0,4
3485,150000.0,3.0,1310,1.0,3
3486,440000.0,3.0,2120,1.0,4
3487,667000.0,3.0,3320,1.5,4
3488,660000.0,3.0,1210,1.0,3
3489,695000.0,3.0,2590,2.0,3
3490,440000.0,4.0,2250,2.0,3
3491,1388000.0,4.0,4040,1.0,3
3492,219500.0,3.0,1090,1.5,5
3493,220000.0,3.0,1660,2.0,3
3494,270000.0,2.0,1780,1.0,4
3495,900000.0,4.0,3370,2.0,3
3496,1990000.0,5.0,4480,2.5,5
3497,800000.0,4.0,2990,2.0,3
3498,365000.0,5.0,2280,1.5,3
3499,1387800.0,3.0,2480,2.0,3
3500,451000.0,5.0,2830,1.5,3
3501,202000.0,2.0,920,1.0,4
3502,1410000.0,4.0,3250,2.0,3
3503,471000.0,2.0,1240,1.0,5
3504,827000.0,4.0,3230,1.0,3
3505,235000.0,5.0,2500,1.0,3
3506,216500.0,2.0,1390,1.0,4
3507,359000.0,5.0,1940,1.5,4
3508,252500.0,3.0,1900,1.0,3
3509,370000.0,3.0,2380,1.0,4
3510,663000.0,3.0,1480,1.0,5
3511,971971.0,4.0,3460,2.0,3
3512,420000.0,3.0,1444,1.5,3
3513,330675.0,4.0,1930,1.0,3
3514,240000.0,4.0,1200,1.5,3
3515,334888.0,3.0,1769,2.0,3
3516,414000.0,3.0,2490,2.5,3
3517,782900.0,4.0,3060,2.0,3
3518,525000.0,4.0,3030,2.0,3
3519,429900.0,3.0,2370,2.0,3
3520,390000.0,3.0,1370,2.0,3
3521,224000.0,3.0,1500,1.0,3
3522,257500.0,3.0,1715,2.0,3
3523,665000.0,2.0,1110,1.0,3
3524,327000.0,5.0,2400,2.0,3
3525,425000.0,3.0,1520,1.5,5
3526,687500.0,4.0,3190,2.0,3
3527,672500.0,3.0,2400,1.5,4
3528,140000.0,3.0,1060,1.0,3
3529,215500.0,2.0,1220,1.0,3
3530,464900.0,4.0,2020,1.0,4
3531,417000.0,4.0,2300,1.0,3
3532,453000.0,4.0,2300,1.0,5
3533,700000.0,3.0,1660,2.0,3
3534,1619999.0,4.0,3900,1.0,5
3535,259500.0,3.0,1650,1.0,3
3536,460000.0,4.0,2110,1.0,4
3537,561500.0,3.0,1960,1.0,4
3538,641000.0,4.0,2770,2.0,3
3539,330000.0,4.0,2440,1.0,3
3540,447000.0,2.0,1320,1.0,3
3541,320000.0,4.0,2570,2.0,3
3542,212700.0,2.0,940,1.0,3
3543,260000.0,2.0,700,1.0,3
3544,410000.0,3.0,1400,2.0,4
3545,355000.0,4.0,1890,2.0,3
3546,275500.0,2.0,720,1.0,5
3547,415000.0,3.0,2410,1.0,4
3548,279000.0,3.0,1630,1.0,3
3549,350000.0,5.0,2330,1.0,4
3550,355000.0,2.0,1330,2.0,3
3551,750000.0,4.0,3190,2.0,3
3552,235000.0,3.0,1400,1.0,3
3553,209950.0,3.0,970,1.0,4
3554,230000.0,3.0,1010,1.0,5
3555,725000.0,3.0,3580,1.5,3
3556,430000.0,2.0,1050,1.0,5
3557,661500.0,5.0,2500,1.0,4
3558,738000.0,3.0,2630,2.0,3
3559,1820000.0,4.0,6640,2.0,3
3560,221000.0,3.0,910,1.0,3
3561,665000.0,3.0,2610,2.0,3
3562,255000.0,3.0,1720,2.0,3
3563,1195000.0,5.0,3650,2.0,5
3564,355000.0,3.0,2040,1.0,4
3565,755000.0,5.0,3260,1.5,4
3566,300000.0,3.0,1590,1.0,3
3567,500000.0,4.0,1440,1.5,3
3568,191000.0,2.0,900,1.0,5
3569,315000.0,6.0,3120,2.0,4
3570,415000.0,3.0,1060,2.0,3
3571,394000.0,4.0,3000,2.0,3
3572,490000.0,3.0,2230,2.0,3
3573,523460.0,5.0,1890,1.5,3
3574,550000.0,4.0,4150,2.0,3
3575,342000.0,3.0,1780,1.0,3
3576,560000.0,4.0,2710,2.0,3
3577,1050000.0,4.0,4390,2.0,3
3578,710000.0,2.0,1640,1.5,5
3579,1020000.0,3.0,1670,1.5,3
3580,399950.0,3.0,2570,2.0,3
3581,480000.0,2.0,1500,1.0,3
3582,410000.0,3.0,2710,2.0,4
3583,530000.0,4.0,2860,1.0,3
3584,528000.0,2.0,840,1.0,4
3585,469900.0,4.0,2990,2.0,4
3586,397000.0,5.0,1170,1.0,4
3587,718500.0,3.0,1200,1.0,3
3588,195000.0,2.0,1020,1.0,3
3589,285000.0,2.0,910,1.0,4
3590,295000.0,1.0,700,1.0,4
3591,602000.0,4.0,2420,1.0,4
3592,235000.0,3.0,1950,1.0,3
3593,465000.0,4.0,3060,2.0,3
3594,234000.0,4.0,1390,1.0,3
3595,504200.0,2.0,1200,3.0,3
3596,710000.0,3.0,2440,2.0,3
3597,589500.0,3.0,2310,2.0,3
3598,415000.0,3.0,2600,1.5,3
3599,735000.0,3.0,1490,2.0,3
3600,427000.0,3.0,2432,2.0,3
3601,982000.0,4.0,3610,2.0,3
3602,459000.0,4.0,2530,2.0,3
3603,483453.0,4.0,2790,2.0,3
3604,246950.0,3.0,1670,1.0,3
3605,235000.0,1.0,1170,2.0,3
3606,288790.0,4.0,1350,3.0,3
3607,229800.0,2.0,1110,2.0,3
3608,516500.0,1.0,1100,3.0,3
3609,1600000.0,3.0,2820,2.0,4
3610,234000.0,3.0,1040,1.0,3
3611,230000.0,2.0,1910,2.0,3
3612,300000.0,4.0,1370,1.0,3
3613,470000.0,3.0,1500,1.5,4
3614,339900.0,3.0,1200,1.0,5
3615,650000.0,2.0,1050,1.0,3
3616,585000.0,5.0,2670,1.5,4
3617,699900.0,4.0,2190,1.0,4
3618,598000.0,4.0,3130,2.0,3
3619,475000.0,3.0,1700,1.0,3
3620,314500.0,3.0,1700,1.0,3
3621,397000.0,3.0,1360,2.0,3
3622,345000.0,3.0,1610,1.0,4
3623,325000.0,5.0,2130,1.0,3
3624,265000.0,3.0,1800,1.0,5
3625,402000.0,4.0,2950,1.0,4
3626,835000.0,3.0,2120,2.0,4
3627,780000.0,4.0,3500,2.0,3
3628,250000.0,3.0,1440,1.0,3
3629,1200000.0,4.0,2120,2.0,3
3630,935000.0,2.0,1780,2.0,5
3631,300000.0,2.0,960,1.0,3
3632,419000.0,2.0,1510,1.0,3
3633,410000.0,1.0,1010,1.0,3
3634,1165000.0,3.0,3790,2.0,3
3635,461000.0,3.0,3600,2.0,4
3636,385000.0,3.0,1300,1.0,3
3637,669500.0,4.0,2500,1.5,4
3638,491950.0,3.0,2090,1.0,3
3639,1230000.0,3.0,2200,1.5,3
3640,560000.0,3.0,2070,1.5,3
3641,370000.0,3.0,1320,1.0,3
3642,263400.0,4.0,1360,1.0,3
3643,100000.0,2.0,930,1.0,2
3644,289950.0,3.0,1760,1.5,5
3645,263000.0,3.0,1410,2.0,3
3646,397500.0,4.0,2570,2.0,3
3647,245000.0,3.0,1300,1.0,3
3648,535000.0,3.0,1580,1.0,3
3649,449000.0,4.0,2960,2.0,3
3650,490000.0,4.0,2330,2.0,3
3651,445800.0,4.0,2070,1.0,3
3652,345000.0,2.0,970,1.0,4
3653,327500.0,3.0,2310,2.0,3
3654,436500.0,4.0,2290,2.0,4
3655,550000.0,3.0,1720,1.0,4
3656,441000.0,2.0,1190,1.0,3
3657,406500.0,2.0,870,1.0,4
3658,243000.0,2.0,1068,2.0,3
3659,359500.0,4.0,2140,2.0,3
3660,760000.0,4.0,3300,2.0,3
3661,1925000.0,5.0,4830,2.5,4
3662,408000.0,5.0,2820,1.5,3
3663,480000.0,4.0,2440,2.0,3
3664,875000.0,4.0,1800,1.5,4
3665,308000.0,3.0,1010,1.0,4
3666,880000.0,4.0,3220,1.5,4
3667,1730000.0,5.0,5000,2.0,3
3668,170000.0,2.0,1200,2.0,2
3669,491500.0,3.0,1470,2.0,3
3670,515000.0,3.0,2600,2.0,3
3671,550000.0,4.0,2750,1.0,2
3672,255000.0,2.0,1320,1.0,3
3673,635000.0,3.0,3350,2.0,3
3674,850000.0,3.0,2650,2.0,3
3675,265000.0,2.0,1860,1.0,3
3676,349810.0,3.0,960,1.0,4
3677,972000.0,4.0,2010,1.0,5
3678,235000.0,2.0,900,1.0,1
3679,330000.0,4.0,2340,2.0,3
3680,500000.0,4.0,3720,3.0,3
3681,570000.0,3.0,1890,1.0,3
3682,1309500.0,4.0,2680,1.0,3
3683,544000.0,3.0,1460,2.0,3
3684,439000.0,3.0,3180,1.0,3
3685,530000.0,4.0,1980,2.0,3
3686,427500.0,2.0,1090,3.0,3
3687,337000.0,4.0,2230,2.0,4
3688,1095000.0,4.0,3330,2.0,4
3689,435000.0,4.0,1880,1.0,3
3690,765000.0,5.0,2870,1.0,3
3691,492650.0,4.0,2120,1.0,3
3692,383962.0,4.0,2700,2.0,3
3693,950000.0,4.0,3670,2.5,3
3694,457000.0,3.0,1220,2.0,3
3695,1510000.0,5.0,4390,2.0,3
3696,882566.0,4.0,3560,3.0,3
3697,963000.0,4.0,3530,2.0,3
3698,345000.0,4.0,2280,2.0,3
3699,2065000.0,4.0,4350,2.0,3
3700,800000.0,3.0,3830,2.0,3
3701,314500.0,3.0,2050,1.0,3
3702,530000.0,3.0,3660,2.0,4
3703,650000.0,4.0,3350,2.0,3
3704,349500.0,3.0,1270,1.0,3
3705,1198000.0,4.0,3400,2.5,3
3706,165050.0,3.0,1200,1.0,3
3707,580000.0,3.0,2200,2.0,3
3708,330000.0,3.0,1680,1.0,3
3709,875000.0,5.0,3840,2.0,3
3710,500000.0,2.0,950,1.0,3
3711,445000.0,4.0,2280,2.0,3
3712,274900.0,4.0,1970,2.0,3
3713,219950.0,3.0,1620,1.0,4
3714,691500.0,4.0,2600,2.0,3
3715,459500.0,2.0,1250,1.0,3
3716,955500.0,4.0,2130,1.5,3
3717,328950.0,4.0,2550,1.0,5
3718,307000.0,3.0,1150,1.5,3
3719,382500.0,3.0,1040,1.0,4
3720,1150000.0,4.0,3340,2.0,3
3721,1297000.0,6.0,2630,2.0,5
3722,478000.0,3.0,1640,2.0,3
3723,260000.0,2.0,770,1.0,4
3724,850000.0,4.0,4350,1.0,3
3725,616000.0,4.0,1700,1.0,3
3726,540000.0,3.0,2050,1.0,3
3727,300000.0,3.0,1660,2.0,3
3728,507500.0,3.0,1990,1.0,3
3729,3800000.0,5.0,7050,1.0,4
3730,241000.0,3.0,1770,1.0,3
3731,485000.0,3.0,2440,2.0,3
3732,695000.0,3.0,2620,2.0,3
3733,548000.0,4.0,2440,2.0,3
3734,345000.0,2.0,1080,1.0,3
3735,280000.0,3.0,1090,1.0,4
3736,450000.0,3.0,1400,1.0,3
3737,515000.0,3.0,2010,2.0,3
3738,1014250.0,3.0,1640,1.5,5
3739,739900.0,5.0,3290,2.0,3
3740,600000.0,2.0,2510,2.0,3
3741,370000.0,2.0,860,1.0,3
3742,729032.0,4.0,2840,1.0,4
3743,510000.0,3.0,1750,2.0,3
3744,425000.0,3.0,1300,1.0,3
3745,1080000.0,3.0,3890,2.0,3
3746,337000.0,3.0,1460,3.0,3
3747,563000.0,4.0,1410,1.5,5
3748,1695000.0,4.0,3770,2.0,5
3749,245000.0,3.0,1190,1.5,5
3750,590000.0,3.0,1410,1.0,4
3751,695000.0,3.0,2500,1.5,5
3752,402500.0,2.0,800,1.0,5
3753,435000.0,3.0,2530,2.0,3
3754,660000.0,3.0,2570,1.0,3
3755,300000.0,3.0,2090,1.0,3
3756,600000.0,5.0,2980,1.0,3
3757,205000.0,3.0,1170,1.0,3
3758,357500.0,3.0,2080,2.0,3
3759,1110000.0,5.0,3350,2.0,4
3760,332888.0,2.0,1050,2.0,3
3761,174000.0,2.0,900,1.0,3
3762,515000.0,2.0,1050,1.0,5
3763,392000.0,5.0,3740,1.5,3
3764,485000.0,4.0,1430,2.0,3
3765,217500.0,3.0,1400,1.0,4
3766,502000.0,3.0,1600,2.0,4
3767,820000.0,3.0,2880,2.0,3
3768,1640000.0,3.0,3140,2.0,4
3769,102500.0,2.0,820,1.0,3
3770,925000.0,5.0,5190,2.0,3
3771,540000.0,4.0,2180,1.0,4
3772,600000.0,2.0,910,1.5,3
3773,406000.0,4.0,1580,1.5,4
3774,620000.0,4.0,2130,1.0,5
3775,1060000.0,4.0,4570,2.0,3
3776,401000.0,3.0,1240,1.0,3
3777,725000.0,3.0,1860,2.0,4
3778,276000.0,1.0,370,1.0,5
3779,500000.0,5.0,3130,2.0,3
3780,375000.0,3.0,2530,1.0,4
3781,2300000.0,4.0,3970,2.0,4
3782,260000.0,3.0,1920,1.0,4
3783,1565000.0,4.0,2970,1.5,4
3784,431000.0,4.0,2300,2.0,3
3785,321000.0,4.0,1830,2.0,3
3786,433000.0,4.0,1550,1.0,4
3787,920000.0,4.0,4080,2.0,3
3788,482000.0,3.0,1710,2.0,3
3789,712000.0,3.0,2375,2.0,3
3790,505000.0,4.0,2200,1.0,4
3791,2367000.0,3.0,3530,1.0,3
3792,452000.0,3.0,1110,1.0,4
3793,581000.0,4.0,1630,1.5,3
3794,952500.0,4.0,2550,2.0,4
3795,808000.0,4.0,2500,2.0,4
3796,476000.0,4.0,2890,1.0,3
3797,535000.0,4.0,1420,1.5,4
3798,1356925.0,4.0,4270,2.0,5
3799,629800.0,3.0,2390,2.0,3
3800,417838.0,4.0,2530,2.0,3
3801,399895.0,4.0,2701,2.0,3
3802,825000.0,4.0,3990,2.0,3
3803,300000.0,4.0,2303,2.0,3
3804,640000.0,2.0,1540,3.0,3
3805,460000.0,3.0,1450,2.0,3
3806,525000.0,2.0,1160,2.0,3
3807,499990.0,4.0,2910,2.0,3
3808,1020000.0,4.0,3770,2.0,3
3809,675000.0,5.0,2900,1.0,3
3810,512031.0,3.0,1540,1.0,3
3811,310000.0,2.0,700,1.0,4
3812,1075000.0,3.0,3280,1.0,3
3813,255000.0,4.0,2430,1.0,3
3814,435000.0,3.0,1900,2.0,3
3815,453000.0,3.0,1660,1.0,3
3816,260000.0,4.0,1620,2.0,4
3817,659000.0,4.0,2090,1.0,4
3818,223000.0,3.0,1110,1.0,4
3819,851000.0,5.0,3760,2.0,3
3820,605000.0,3.0,2080,1.0,4
3821,895000.0,4.0,1950,1.0,3
3822,519000.0,5.0,2570,1.0,3
3823,535000.0,3.0,2330,1.0,3
3824,489000.0,3.0,3700,2.0,3
3825,250000.0,3.0,1920,1.0,3
3826,580000.0,3.0,1900,1.5,3
3827,1038000.0,4.0,1440,1.0,4
3828,605000.0,4.0,2940,1.0,5
3829,599950.0,4.0,2500,2.0,3
3830,700000.0,3.0,2490,2.0,3
3831,480000.0,3.0,1470,1.0,4
3832,329950.0,4.0,2120,2.0,3
3833,250000.0,3.0,1200,1.0,3
3834,345000.0,5.0,2450,2.0,3
3835,175000.0,4.0,1780,2.0,3
3836,185000.0,5.0,1590,1.5,3
3837,411000.0,4.0,2370,2.0,4
3838,690000.0,3.0,1760,2.0,3
3839,265000.0,4.0,1940,1.0,4
3840,720000.0,4.0,3550,1.5,4
3841,256000.0,4.0,2050,2.0,3
3842,255000.0,4.0,1680,2.0,3
3843,540000.0,3.0,1320,2.0,3
3844,481015.0,3.0,1550,2.0,3
3845,575000.0,3.0,2680,1.0,5
3846,339950.0,3.0,2390,1.0,3
3847,475000.0,4.0,2040,2.0,4
3848,732000.0,3.0,2670,2.5,4
3849,860000.0,4.0,1880,1.5,4
3850,389000.0,4.0,2400,1.5,4
3851,645000.0,3.0,2270,1.0,4
3852,475000.0,4.0,1850,2.0,5
3853,550000.0,4.0,2160,1.0,3
3854,305000.0,2.0,2160,1.0,3
3855,782000.0,2.0,1570,1.5,4
3856,545000.0,3.0,1340,1.5,4
3857,394500.0,4.0,3002,2.0,3
3858,600000.0,5.0,2190,1.0,5
3859,1300000.0,4.0,2610,1.0,4
3860,300000.0,2.0,1010,1.0,3
3861,330000.0,4.0,2105,2.0,3
3862,723000.0,4.0,2430,1.5,3
3863,2271150.0,4.0,4040,1.0,4
3864,480000.0,5.0,2160,2.0,3
3865,496000.0,2.0,900,1.0,3
3866,625000.0,3.0,1820,3.0,3
3867,475000.0,4.0,2100,1.0,5
3868,275250.0,3.0,1520,2.0,4
3869,253000.0,2.0,1310,1.0,4
3870,630000.0,4.0,2190,1.0,4
3871,660500.0,5.0,2950,1.5,5
3872,262000.0,5.0,1870,1.0,3
3873,2147500.0,3.0,4660,2.0,5
3874,552000.0,3.0,1840,1.0,3
3875,1411600.0,2.0,3180,2.0,5
3876,736000.0,2.0,1500,1.0,3
3877,355000.0,3.0,1730,1.5,3
3878,305000.0,3.0,1580,1.0,3
3879,484998.0,4.0,1540,2.0,3
3880,1054690.0,4.0,3390,2.0,3
3881,334500.0,2.0,830,2.0,3
3882,475000.0,4.0,2620,2.0,3
3883,309780.0,3.0,2242,2.0,3
3884,795000.0,4.0,2890,2.0,3
3885,274500.0,3.0,1450,2.0,3
3886,265050.0,2.0,800,2.0,3
3887,567500.0,3.0,2280,2.0,3
3888,915000.0,3.0,3850,2.0,3
3889,285000.0,5.0,2270,2.0,3
3890,445838.0,3.0,2250,2.0,3
3891,304900.0,4.0,2600,1.0,4
3892,940000.0,4.0,2490,2.0,5
3893,1127000.0,4.0,3160,2.0,4
3894,835000.0,4.0,4930,2.0,3
3895,290000.0,3.0,1440,1.0,3
3896,250000.0,3.0,1770,1.0,4
3897,342000.0,4.0,2300,2.0,3
3898,1012000.0,4.0,2980,2.0,3
3899,400000.0,4.0,2230,1.0,4
3900,312500.0,3.0,1830,1.0,3
3901,267000.0,3.0,1740,1.0,4
3902,575000.0,3.0,1530,1.0,3
3903,810000.0,3.0,1520,1.0,4
3904,850000.0,3.0,3230,2.0,5
3905,1015000.0,3.0,3620,2.0,3
3906,1100000.0,4.0,5070,2.0,3
3907,240000.0,3.0,1570,1.0,3
3908,198000.0,4.0,2080,1.0,4
3909,565000.0,4.0,2230,1.0,4
3910,1195000.0,5.0,3420,2.0,3
3911,340000.0,8.0,2790,1.0,3
3912,815000.0,4.0,3150,2.0,3
3913,1875000.0,4.0,3930,2.0,3
3914,588000.0,5.0,2190,2.0,5
3915,280500.0,4.0,1890,2.0,3
3916,390000.0,4.0,1900,1.0,3
3917,509000.0,2.0,1930,2.0,3
3918,490600.0,3.0,3316,2.0,3
3919,650000.0,3.0,1380,1.0,5
3920,715000.0,3.0,2080,3.0,3
3921,529950.0,3.0,1240,1.5,5
3922,265000.0,3.0,1020,1.0,5
3923,1755000.0,3.0,2360,2.0,3
3924,1140000.0,3.0,2780,1.5,4
3925,610000.0,3.0,2300,1.0,3
3926,554729.0,4.0,2020,2.0,5
3927,395000.0,5.0,1840,1.0,3
3928,341000.0,3.0,1390,1.5,3
3929,264500.0,4.0,2060,1.0,4
3930,395000.0,4.0,2640,1.5,3
3931,640000.0,3.0,1980,1.0,3
3932,430000.0,3.0,1810,1.0,3
3933,410000.0,4.0,1700,1.0,5
3934,220000.0,4.0,1200,1.5,3
3935,1625000.0,4.0,2980,2.0,3
3936,405500.0,2.0,1350,2.0,3
3937,633000.0,4.0,2360,1.0,3
3938,295950.0,2.0,1190,1.0,3
3939,1042031.0,4.0,4110,2.0,4
3940,605000.0,4.0,2800,1.0,3
3941,255000.0,2.0,920,2.0,3
3942,474000.0,3.0,1530,2.0,3
3943,370000.0,2.0,860,1.0,3
3944,288000.0,3.0,1520,2.0,3
3945,100000.0,2.0,660,1.0,4
3946,1150000.0,5.0,3580,2.0,3
3947,600000.0,5.0,3000,2.0,4
3948,515000.0,5.0,2740,1.0,5
3949,345000.0,4.0,2040,2.0,3
3950,975000.0,6.0,2520,2.0,3
3951,850000.0,3.0,2470,2.0,3
3952,439990.0,3.0,1930,2.0,3
3953,554950.0,3.0,2950,2.0,3
3954,605000.0,3.0,2610,2.0,3
3955,609000.0,3.0,1630,3.0,3
3956,425000.0,3.0,1400,3.0,3
3957,399900.0,2.0,1410,1.5,3
3958,1025000.0,4.0,4370,2.0,3
3959,2351956.0,4.0,5010,2.0,3
3960,519995.0,4.0,2590,2.0,3
3961,625000.0,3.0,1300,1.0,5
3962,600000.0,3.0,2320,2.0,3
3963,1200000.0,4.0,2700,2.0,3
3964,1738000.0,4.0,2920,2.0,4
3965,671000.0,4.0,3130,1.5,3
3966,459500.0,3.0,1470,1.0,3
3967,499000.0,3.0,1540,3.0,3
3968,1280000.0,4.0,3160,1.5,3
3969,395000.0,3.0,1480,1.0,3
3970,861990.0,5.0,3595,2.0,3
3971,382500.0,2.0,1190,1.0,3
3972,404950.0,4.0,2340,1.0,4
3973,530000.0,3.0,1320,1.0,3
3974,195000.0,2.0,1190,1.0,4
3975,747500.0,4.0,2350,2.0,4
3976,199990.0,3.0,1100,1.0,3
3977,548800.0,4.0,1660,1.5,3
3978,870000.0,4.0,3040,1.5,3
3979,588000.0,3.0,1860,2.0,5
3980,775000.0,4.0,4100,2.0,3
3981,670000.0,6.0,4050,2.0,4
3982,445000.0,2.0,1240,2.0,3
3983,300000.0,4.0,2200,1.0,3
3984,480000.0,3.0,1680,1.0,4
3985,300000.0,3.0,930,1.5,5
3986,360000.0,3.0,1800,2.0,3
3987,527000.0,6.0,3000,1.0,3
3988,875000.0,3.0,1820,1.0,4
3989,266000.0,4.0,1995,2.0,4
3990,866000.0,4.0,3990,2.0,3
3991,335950.0,2.0,800,1.0,5
3992,215000.0,3.0,960,1.0,5
3993,481000.0,4.0,2286,2.0,3
3994,320000.0,3.0,2220,1.0,3
3995,295000.0,3.0,1940,1.5,4
3996,295000.0,3.0,1640,2.0,4
3997,320000.0,3.0,1120,1.0,4
3998,780000.0,4.0,2600,1.0,3
3999,437500.0,3.0,1490,2.0,5
4000,443000.0,5.0,1650,1.5,3
4001,575000.0,4.0,2400,2.0,3
4002,245000.0,2.0,1500,1.0,3
4003,450000.0,3.0,1990,2.0,3
4004,536000.0,2.0,1130,2.0,3
4005,685000.0,3.0,2030,2.0,4
4006,373000.0,4.0,1590,2.0,4
4007,450000.0,3.0,1480,1.0,4
4008,645000.0,4.0,2690,2.0,3
4009,1275000.0,3.0,3870,2.0,3
4010,230000.0,3.0,1390,1.0,3
4011,593000.0,3.0,1830,2.0,3
4012,558000.0,2.0,1580,1.0,5
4013,538250.0,3.0,2590,2.0,3
4014,475000.0,5.0,2510,1.0,4
4015,209950.0,3.0,1180,1.0,4
4016,410000.0,3.0,1450,2.0,3
4017,1636000.0,3.0,3110,2.0,4
4018,670000.0,5.0,2860,2.0,5
4019,821000.0,3.0,2760,1.0,4
4020,665000.0,5.0,2800,1.0,4
4021,339000.0,3.0,1450,2.0,3
4022,631500.0,4.0,2530,1.5,4
4023,570000.0,3.0,1640,1.0,4
4024,437000.0,3.0,2220,1.0,4
4025,542500.0,3.0,2040,2.0,3
4026,229500.0,3.0,1230,1.0,4
4027,170500.0,2.0,1060,1.0,3
4028,391500.0,3.0,1920,2.0,3
4029,296475.0,3.0,1520,2.0,3
4030,1450000.0,4.0,3770,2.0,5
4031,888550.0,3.0,3540,2.0,3
4032,1360000.0,4.0,5430,2.0,4
4033,328000.0,3.0,2250,1.5,3
4034,300000.0,4.0,2090,2.0,3
4035,500000.0,3.0,1720,2.0,3
